TRANSACTION_ID,TRANSACTION_DATE,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP,First Name,Last Name,Year,Month,Day,Week,Quarter
1464930000000.0,2016-06-08,FEMALE,abraham.2015-washington-boom@gmail.com,ARTS,35,6,8,202,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 10:20:47,Mrs.Abraham,Washington,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,bill.2015-harding-boom@gmail.com,HANDICRAFT,150,1,3,147,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:20:47,Mr.Bill,Harding,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,A@gmail.com,MOBILE,500,10,9,4991,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 10:20:48,Mrs.Abraham,Grant,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,Z@gmail.com,PAINTING,175,2,5,345,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 10:20:48,Mr.Zachary,Adams,2016,6,6,23,2
1464930000000.0,2016-06-09,MALE,C@gmail.com,VISUAL,275,3,9,816,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 10:20:48,Mr.Calvin,Johnson,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,william.2015-nixon-boom@gmail.com,LITERATURE,90,3,1,269,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 10:20:50,Mr.William,Nixon,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,william.arthur@outlook.com,TOYS,25,10,1,249,LATIN AMER. & CARIB    ,Dominican Republic ,Santo Domingo,2016-Jun-03 10:20:51,Mrs.William,Arthur,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,jimmy.2015-adams-boom@gmail.com,HANDICRAFT,150,5,6,744,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 10:20:51,Mr.Jimmy,Adams,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,u@hotmail.com,VISUAL,275,4,4,1096,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:20:53,Mrs.Ulysses,Lincoln,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,jimmy_taylor@hotmail.com,LITERATURE,90,3,3,267,SUB-SAHARAN AFRICA                 ,Niger ,Niamey,2016-Jun-03 10:20:53,Mrs.Jimmy,Taylor,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,A@gmail.com,OPTICAL,50,5,3,247,SUB-SAHARAN AFRICA                 ,Djibouti ,Djibouti,2016-Jun-03 10:20:53,Mrs.Andrew,Buchanan,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,benjamin_ford@hotmail.com,FURNITURE,450,5,9,2241,SUB-SAHARAN AFRICA                 ,Zambia ,Lusaka,2016-Jun-03 10:20:53,Mr.Benjamin,Ford,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,ulysses.GARFIELD@yahoomail.com,CROCKERY,30,9,7,263,ASIA (EX. NEAR EAST)         ,India ,New Delhi,2016-Jun-03 10:20:53,Mrs.Ulysses,Garfield,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,f@hotmail.com,CROCKERY,30,1,4,26,EASTERN EUROPE                     ,Macedonia ,Skopje,2016-Jun-03 10:20:54,Mr.Franklin,Hoover,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,andrew_adams@hotmail.com,SOFTWARE,40,9,8,352,WESTERN EUROPE                     ,Norway ,Oslo,2016-Jun-03 10:20:54,Mrs.Andrew,Adams,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,theodore.adams@outlook.com,VISUAL,275,5,5,1370,C.W. OF IND. STATES ,Kazakhstan ,Astana,2016-Jun-03 10:20:54,Mrs.Theodore,Adams,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,benjaminandford@yahoomail.com,WARDROBE,850,8,6,6794,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:20:55,Mrs.Benjamin,Ford,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,george.HARRISON@yahoomail.com,OPTICAL,50,5,5,245,C.W. OF IND. STATES ,Turkmenistan ,Ashgabat,2016-Jun-03 10:20:57,Mr.George,Harrison,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,w.woodrow.r.roosevelt@in.defteam.com,MECHANICAL,300,1,1,299,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 10:20:59,Mrs.Woodrow,Roosevelt,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,rutherford.2015-madison-boom@gmail.com,PAINTING,175,4,6,694,NEAR EAST                          ,Turkey ,Ankara,2016-Jun-03 10:21:00,Mr.Rutherford,Madison,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,herbert.2015-hoover-boom@gmail.com,TOYS,25,6,5,145,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:21:00,Mrs.Herbert,Hoover,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,warren.2015-washington-boom@gmail.com,LIGHTING,55,2,8,102,NORTHERN AFRICA                    ,Algeria ,Algiers,2016-Jun-03 10:21:01,Mrs.Warren,Washington,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,warren.jackson@outlook.com,FASHION,600,7,7,4193,EASTERN EUROPE                     ,Hungary ,Budapest,2016-Jun-03 10:21:02,Mrs.Warren,Jackson,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,martin_fillmore@hotmail.com,MUSIC,20,4,9,71,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 10:21:02,Mrs.Martin,Fillmore,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,chester_fillmore@hotmail.com,COMPUTER PERIPHERALS,80,3,1,239,NEAR EAST                          ,Turkey ,Ankara,2016-Jun-03 10:21:02,Mr.Chester,Fillmore,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,c@hotmail.com,ENTERTAINMENT,110,10,4,1096,NEAR EAST                          ,Kuwait ,Kuwait City,2016-Jun-03 10:21:02,Mrs.Calvin,Kennedy,2016,6,9,23,2
1464930000000.0,2016-06-07,MALE,theodore.jefferson@outlook.com,FOOTWEAR,45,7,8,307,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 10:21:02,Mr.Theodore,Jefferson,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,a@hotmail.com,FURNITURE,450,6,7,2693,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:21:03,Mrs.Andrew,Adams,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,george.CARTER@yahoomail.com,PAINTING,175,9,1,1574,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 10:21:05,Mr.George,Carter,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,theodore.CARTER@yahoomail.com,ELECTRONICS,800,2,2,1598,NEAR EAST                          ,Lebanon ,Beirut,2016-Jun-03 10:21:05,Mr.Theodore,Carter,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,andrew.2015-hoover-boom@gmail.com,FOOTWEAR,45,10,3,447,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 10:21:06,Mr.Andrew,Hoover,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,rutherford.grant@outlook.com,SOFTWARE,40,7,3,277,OCEANIA                            ,French Polynesia ,Papeete,2016-Jun-03 10:21:06,Mrs.Rutherford,Grant,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,georgeandtaft@yahoomail.com,FOOTWEAR,45,4,9,171,SUB-SAHARAN AFRICA                 ,Togo ,Lomé,2016-Jun-03 10:21:07,Mr.George,Taft,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,t@hotmail.com,GIFTS,60,7,8,412,SUB-SAHARAN AFRICA                 ,Ethiopia ,Addis Ababa,2016-Jun-03 10:21:07,Mr.Thomas,Adams,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,U@gmail.com,MUSIC,20,2,7,33,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 10:21:09,Mrs.Ulysses,Tyler,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,B@gmail.com,FOOTWEAR,45,4,9,171,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:21:12,Mrs.Bill,Jefferson,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,harry.KENNEDY@yahoomail.com,ARTS,35,4,4,136,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 10:21:12,Mrs.Harry,Kennedy,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,abrahamandadams@yahoomail.com,GAMES,100,1,8,92,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 10:21:12,Mrs.Abraham,Adams,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,benjamin.wilson@outlook.com,ARTS,35,4,5,135,WESTERN EUROPE                     ,Jersey ,St. Helier,2016-Jun-03 10:21:13,Mrs.Benjamin,Wilson,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,h@hotmail.com,VISUAL,275,6,3,1647,SUB-SAHARAN AFRICA                 ,Eritrea ,Asmara,2016-Jun-03 10:21:13,Mrs.Harry,Hayes,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,c.calvin.j.jackson@in.defteam.com,ELECTRONICS,800,2,5,1595,WESTERN EUROPE                     ,Andorra ,Andorra la Vella,2016-Jun-03 10:21:14,Mrs.Calvin,Jackson,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,d@hotmail.com,LITERATURE,90,6,4,536,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 10:21:14,Mrs.Dwight,Garfield,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,M@gmail.com,PAINTING,175,7,2,1223,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 10:21:14,Mrs.Martin,Roosevelt,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,thomasandpolk@yahoomail.com,MUSIC,20,6,6,114,WESTERN EUROPE                     ,Faroe Islands ,Tórshavn,2016-Jun-03 10:21:14,Mrs.Thomas,Polk,2016,6,9,23,2
1464930000000.0,2016-06-06,FEMALE,W@gmail.com,MOBILE,500,2,6,994,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:21:15,Mrs.Warren,Taylor,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,andrew.2015-hayes-boom@gmail.com,MECHANICAL,300,3,3,897,OCEANIA                            ,Solomon Islands ,Honiara,2016-Jun-03 10:21:15,Mrs.Andrew,Hayes,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,calvin.FORD@yahoomail.com,MOBILE,500,10,9,4991,EASTERN EUROPE                     ,Serbia ,Belgrade,2016-Jun-03 10:21:16,Mrs.Calvin,Ford,2016,6,9,23,2
1464930000000.0,2016-06-06,MALE,t.theodore.r.reagan@in.defteam.com,FASHION,600,4,9,2391,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:21:17,Mr.Theodore,Reagan,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,herbert_fillmore@hotmail.com,LITERATURE,90,7,9,621,C.W. OF IND. STATES ,Moldova ,Chisinau,2016-Jun-03 10:21:17,Mrs.Herbert,Fillmore,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,woodrow.quincy@outlook.com,LITERATURE,90,3,1,269,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 10:21:17,Mrs.Woodrow,Quincy,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,jimmyandfillmore@yahoomail.com,FOOTWEAR,45,2,5,85,WESTERN EUROPE                     ,Malta ,Valletta,2016-Jun-03 10:21:17,Mr.Jimmy,Fillmore,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,W@gmail.com,COMPUTER PERIPHERALS,80,4,6,314,SUB-SAHARAN AFRICA                 ,Guinea-Bissau ,Bissau,2016-Jun-03 10:21:18,Mr.Woodrow,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,c@hotmail.com,MOBILE,500,8,5,3995,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 10:21:19,Mr.Chester,Kennedy,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,j@hotmail.com,WARDROBE,850,6,8,5092,C.W. OF IND. STATES ,Moldova ,Chisinau,2016-Jun-03 10:21:20,Mr.James,Adams,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,g@hotmail.com,FASHION,600,1,8,592,OCEANIA                            ,Palau ,Melekeok,2016-Jun-03 10:21:20,Mrs.Grover,Harrison,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,bill.2015-harrison-boom@gmail.com,FOOTWEAR,45,4,5,175,LATIN AMER. & CARIB    ,Bolivia ,La Paz,2016-Jun-03 10:21:20,Mr.Bill,Harrison,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,richard.2015-hoover-boom@gmail.com,VISUAL,275,6,5,1645,SUB-SAHARAN AFRICA                 ,Tanzania ,Dodoma,2016-Jun-03 10:21:21,Mr.Richard,Hoover,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,B@gmail.com,FOOTWEAR,45,2,6,84,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 10:21:22,Mr.Benjamin,Truman,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,c.chester.g.grant@in.defteam.com,MECHANICAL,300,6,7,1793,WESTERN EUROPE                     ,Faroe Islands ,Tórshavn,2016-Jun-03 10:21:22,Mrs.Chester,Grant,2016,6,9,23,2
1464930000000.0,2016-06-06,FEMALE,zachary.HARRISON@yahoomail.com,MUSIC,20,2,9,31,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 10:21:23,Mrs.Zachary,Harrison,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,h@hotmail.com,MUSIC,20,10,1,199,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 10:21:24,Mr.Herbert,Garfield,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,T@gmail.com,ARTS,35,8,6,274,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 10:21:24,Mr.Theodore,Roosevelt,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,a.andrew.t.truman@in.defteam.com,ELECTRICAL,250,6,5,1495,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 10:21:25,Mr.Andrew,Truman,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,D@gmail.com,GADGETS,180,10,6,1794,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 10:21:25,Mrs.Dwight,Hoover,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,jimmyandtaylor@yahoomail.com,HANDICRAFT,150,2,6,294,OCEANIA                            ,Solomon Islands ,Honiara,2016-Jun-03 10:21:26,Mr.Jimmy,Taylor,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,george_clinton@hotmail.com,CROCKERY,30,6,3,177,WESTERN EUROPE                     ,United Kingdom ,London,2016-Jun-03 10:21:26,Mrs.George,Clinton,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,zachary.adams@outlook.com,SOFTWARE,40,5,7,193,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 10:21:27,Mrs.Zachary,Adams,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,martin.2015-wilson-boom@gmail.com,SOFTWARE,40,9,3,357,OCEANIA                            ,Palau ,Melekeok,2016-Jun-03 10:21:27,Mr.Martin,Wilson,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,h.herbert.c.cleveland@in.defteam.com,SOFTWARE,40,3,3,117,WESTERN EUROPE                     ,Switzerland ,Bern,2016-Jun-03 10:21:27,Mrs.Herbert,Cleveland,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,c.calvin.r.roosevelt@in.defteam.com,FASHION,600,5,7,2993,NEAR EAST                          ,Oman ,Muscat,2016-Jun-03 10:21:28,Mrs.Calvin,Roosevelt,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,j.jimmy.w.wilson@in.defteam.com,VISUAL,275,5,5,1370,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 10:21:28,Mrs.Jimmy,Wilson,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,harry_roosevelt@hotmail.com,VISUAL,275,1,1,274,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 10:21:28,Mr.Harry,Roosevelt,2016,6,8,23,2
1464930000000.0,2016-06-06,MALE,chester_nixon@hotmail.com,SOFTWARE,40,6,3,237,WESTERN EUROPE                     ,Finland ,Helsinki,2016-Jun-03 10:21:29,Mr.Chester,Nixon,2016,6,6,23,2
1464930000000.0,2016-06-09,MALE,w.william.g.garfield@in.defteam.com,SOFTWARE,40,7,9,271,BALTICS                            ,Lithuania ,Vilnius,2016-Jun-03 10:21:29,Mr.William,Garfield,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,ronald.HARDING@yahoomail.com,MUSIC,20,5,7,93,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 10:21:30,Mrs.Ronald,Harding,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,chesterandwashington@yahoomail.com,GIFTS,60,2,5,115,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 10:21:30,Mr.Chester,Washington,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,warrenandjackson@yahoomail.com,TOYS,25,6,4,146,SUB-SAHARAN AFRICA                 ,Uganda ,Kampala,2016-Jun-03 10:21:30,Mrs.Warren,Jackson,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,franklin.2015-hoover-boom@gmail.com,TOYS,25,5,3,122,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 10:21:31,Mrs.Franklin,Hoover,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,benjamin_roosevelt@hotmail.com,GADGETS,180,7,5,1255,WESTERN EUROPE                     ,Denmark ,Copenhagen,2016-Jun-03 10:21:31,Mrs.Benjamin,Roosevelt,2016,6,9,23,2
1464930000000.0,2016-06-06,FEMALE,martinandarthur@yahoomail.com,GAMES,100,9,8,892,WESTERN EUROPE                     ,Austria ,Vienna,2016-Jun-03 10:21:33,Mrs.Martin,Arthur,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,gerald_reagan@hotmail.com,ENTERTAINMENT,110,5,7,543,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:21:34,Mr.Gerald,Reagan,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,grover.2015-johnson-boom@gmail.com,FOOTWEAR,45,4,3,177,SUB-SAHARAN AFRICA                 ,Tanzania ,Dodoma,2016-Jun-03 10:21:34,Mr.Grover,Johnson,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,richard_reagan@hotmail.com,GIFTS,60,10,1,599,LATIN AMER. & CARIB    ,Barbados ,Bridgetown,2016-Jun-03 10:21:35,Mr.Richard,Reagan,2016,6,6,23,2
1464930000000.0,2016-06-06,MALE,woodrowandfillmore@yahoomail.com,LIGHTING,55,5,7,268,SUB-SAHARAN AFRICA                 ,Senegal ,Dakar,2016-Jun-03 10:21:35,Mr.Woodrow,Fillmore,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,millard.mckinley@outlook.com,LITERATURE,90,6,6,534,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:21:37,Mr.Millard,McKinley,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,herbert.2015-polk-boom@gmail.com,ENTERTAINMENT,110,2,5,215,WESTERN EUROPE                     ,Spain ,Madrid,2016-Jun-03 10:21:37,Mr.Herbert,Polk,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,a.andrew.m.madison@in.defteam.com,COMPUTER PERIPHERALS,80,6,7,473,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 10:21:37,Mrs.Andrew,Madison,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,warren_washington@hotmail.com,OPTICAL,50,7,1,349,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 10:21:38,Mr.Warren,Washington,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,b.bill.c.cleveland@in.defteam.com,WARDROBE,850,5,8,4242,SUB-SAHARAN AFRICA                 ,Niger ,Niamey,2016-Jun-03 10:21:39,Mr.Bill,Cleveland,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,andrewandharrison@yahoomail.com,CUTLERY,75,6,9,441,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:21:40,Mrs.Andrew,Harrison,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,richard_coolidge@hotmail.com,GAMES,100,8,1,799,WESTERN EUROPE                     ,Spain ,Madrid,2016-Jun-03 10:21:41,Mrs.Richard,Coolidge,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,ulysses.ARTHUR@yahoomail.com,FOOTWEAR,45,7,4,311,ASIA (EX. NEAR EAST)         ,India ,New Delhi,2016-Jun-03 10:21:41,Mr.Ulysses,Arthur,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,martinandnixon@yahoomail.com,CROCKERY,30,7,1,209,LATIN AMER. & CARIB    ,Cayman Islands ,George Town,2016-Jun-03 10:21:41,Mr.Martin,Nixon,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,herbert.TAYLOR@yahoomail.com,FURNITURE,450,8,3,3597,SUB-SAHARAN AFRICA                 ,South Africa ,Pretoria,2016-Jun-03 10:21:42,Mrs.Herbert,Taylor,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,zacharyandroosevelt@yahoomail.com,COMPUTER PERIPHERALS,80,9,8,712,SUB-SAHARAN AFRICA                 ,Zambia ,Lusaka,2016-Jun-03 10:21:44,Mr.Zachary,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,james_roosevelt@hotmail.com,ELECTRONICS,800,6,7,4793,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 10:21:44,Mr.James,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,richardandford@yahoomail.com,LITERATURE,90,9,4,806,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 10:21:44,Mr.Richard,Ford,2016,6,6,23,2
1464930000000.0,2016-06-08,MALE,franklin.CLINTON@yahoomail.com,LITERATURE,90,7,9,621,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:21:45,Mr.Franklin,Clinton,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,johnandkennedy@yahoomail.com,FOOTWEAR,45,8,3,357,NEAR EAST                          ,Lebanon ,Beirut,2016-Jun-03 10:21:46,Mrs.John,Kennedy,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,w.william.h.hayes@in.defteam.com,CUTLERY,75,1,3,72,LATIN AMER. & CARIB    ,Belize ,Belmopan,2016-Jun-03 10:21:46,Mrs.William,Hayes,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,warren.mckinley@outlook.com,SOFTWARE,40,9,9,351,C.W. OF IND. STATES ,Armenia ,Yerevan,2016-Jun-03 10:21:47,Mrs.Warren,McKinley,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,andrewandjohnson@yahoomail.com,ELECTRICAL,250,7,2,1748,ASIA (EX. NEAR EAST)         ,Burma ,Naypyidaw,2016-Jun-03 10:21:47,Mrs.Andrew,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,benjamin.WILSON@yahoomail.com,CUTLERY,75,5,4,371,SUB-SAHARAN AFRICA                 ,Somalia ,Mogadishu,2016-Jun-03 10:21:48,Mr.Benjamin,Wilson,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,richard_eisenhower@hotmail.com,ARTS,35,5,1,174,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 10:21:48,Mrs.Richard,Eisenhower,2016,6,6,23,2
1464930000000.0,2016-06-07,FEMALE,J@gmail.com,MOBILE,500,1,8,492,EASTERN EUROPE                     ,Croatia ,Zagreb,2016-Jun-03 10:21:49,Mrs.John,Carter,2016,6,7,23,2
1464930000000.0,2016-06-06,FEMALE,abraham.HAYES@yahoomail.com,ARTS,35,9,5,310,SUB-SAHARAN AFRICA                 ,Angola ,Luanda,2016-Jun-03 10:21:50,Mrs.Abraham,Hayes,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,woodrow.tyler@outlook.com,GIFTS,60,9,2,538,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 10:21:50,Mr.Woodrow,Tyler,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,bill.TRUMAN@yahoomail.com,ELECTRONICS,800,4,5,3195,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 10:21:50,Mr.Bill,Truman,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,h.harry.j.johnson@in.defteam.com,OPTICAL,50,3,3,147,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:21:51,Mrs.Harry,Johnson,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,a@hotmail.com,PAINTING,175,9,5,1570,OCEANIA                            ,American Samoa ,Pago Pago,2016-Jun-03 10:21:51,Mrs.Andrew,Monroe,2016,6,6,23,2
1464930000000.0,2016-06-08,MALE,l@hotmail.com,GAMES,100,10,5,995,OCEANIA                            ,American Samoa ,Pago Pago,2016-Jun-03 10:21:53,Mr.Lyndon,Clinton,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,martinandfillmore@yahoomail.com,COMPUTER PERIPHERALS,80,2,5,155,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 10:21:53,Mr.Martin,Fillmore,2016,6,9,23,2
1464930000000.0,2016-06-07,MALE,ronaldandfillmore@yahoomail.com,FASHION,600,7,3,4197,ASIA (EX. NEAR EAST)         ,India ,New Delhi,2016-Jun-03 10:21:54,Mr.Ronald,Fillmore,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,george.2015-madison-boom@gmail.com,TOYS,25,6,2,148,LATIN AMER. & CARIB    ,Honduras ,Tegucigalpa,2016-Jun-03 10:21:54,Mr.George,Madison,2016,6,6,23,2
1464930000000.0,2016-06-09,MALE,R@gmail.com,FASHION,600,6,1,3599,ASIA (EX. NEAR EAST)         ,Malaysia ,Kuala Lumpur,2016-Jun-03 10:21:55,Mr.Rutherford,Hayes,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,M@gmail.com,WARDROBE,850,4,3,3397,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 10:21:55,Mrs.Millard,Harrison,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,a.abraham.j.johnson@in.defteam.com,GAMES,100,3,8,292,NEAR EAST                          ,Kuwait ,Kuwait City,2016-Jun-03 10:21:56,Mr.Abraham,Johnson,2016,6,9,23,2
