TRANSACTION_ID,TRANSACTION_DATE,USER_FULL_NAME,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP
1.46493E+12,2016-Jun-07 10:20:13,Mr.Ulysses Fillmore,male,ulyssesandfillmore@yahoomail.com,SOFTWARE,40,5,2,198,C.W. OF IND. STATES ,Kazakhstan ,Astana,2016-Jun-03 10:20:13
1.46493E+12,2016-Jun-07 10:20:13,Mr.Calvin Wilson,male,calvin..wilson@facebook.com,ELECTRONICS,800,9,3,7197,SUB-SAHARAN AFRICA                 ,Cape Verde ,Praia,2016-Jun-03 10:20:13
1.46493E+12,2016-Jun-09 10:20:13,Mrs.John Jefferson,Female,J@john@jefferson@gmail.com,MUSIC,20,2,7,33,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 10:20:13
1.46493E+12,2016-Jun-06 10:20:13,Mr.Theodore Lincoln,M,theodore..lincoln@facebook.com,MECHANICAL,300,2,8,592,C.W. OF IND. STATES ,Tajikistan ,Dushanbe,2016-Jun-03 10:20:13
1.46493E+12,2016-Jun-08 10:20:14,Mrs.Lyndon Adams,F,lyndon.2015-adams-boom@gmail.com,LIGHTING,55,5,5,270,LATIN AMER. & CARIB    ,Costa Rica ,San José,2016-Jun-03 10:20:14
1.46493E+12,2016-Jun-09 10:20:14,,,H@herbert@hayes@gmail.com,ARTS,35,8,7,273,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 10:20:14
1.46493E+12,2016-Jun-08 10:20:14,,,george.2015-buchanan-boom@gmail.com,MUSIC,20,10,5,195,OCEANIA                            ,Papua New Guinea ,Port Moresby,2016-Jun-03 10:20:14
1.46493E+12,2016-Jun-05 10:20:15,Mrs.Andrew Garfield,female,andrew.2015-garfield-boom@gmail.com,GAMES,100,1,1,99,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 10:20:15
1.46493E+12,2016-Jun-06 10:20:15,Mr.Jimmy Truman,M,J@jimmy@truman@gmail.com,LIGHTING,55,4,1,219,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 10:20:15
1.46493E+12,2016-Jun-08 10:20:15,Mr.Dwight Harrison,male,d.dwight.h.harrison+2015@facebook.com,MOBILE,500,4,6,1994,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 10:20:15
1.46493E+12,2016-Jun-08 10:20:16,Mrs.Grover Buchanan,F,G@gmail.com,HANDICRAFT,150,7,6,1044,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 10:20:16
1.46493E+12,2016-Jun-09 10:20:16,Mr.Thomas Coolidge,Male,T@thomas@coolidge@gmail.com,LIGHTING,55,3,6,159,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:20:16
1.46493E+12,2016-Jun-09 10:20:16,,,martin.clinton.com,COMPUTER PERIPHERALS,80,6,4,476,EASTERN EUROPE                     ,Poland ,Warsaw,2016-Jun-03 10:20:16
1.46493E+12,2016-Jun-06 10:20:17,Mrs.Warren Arthur,FEMALE,W@warren@arthur@gmail.com,MUSIC,20,4,5,75,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 10:20:17
1.46493E+12,2016-Jun-08 10:20:17,Mrs.Grover Pierce,FEMALE,G@grover@pierce@gmail.com,WARDROBE,850,9,2,7648,C.W. OF IND. STATES ,Azerbaijan ,Baku,2016-Jun-03 10:20:17
1.46493E+12,2016-Jun-07 10:20:17,Mr.Thomas Taft,m,thomas.taft@outlook.com,WARDROBE,850,2,9,1691,OCEANIA                            ,New Caledonia ,Nouméa,2016-Jun-03 10:20:17
1.46493E+12,2016-Jun-09 10:20:17,Mr.Calvin Van Buren,MALE,calvin.van buren.com,PAINTING,175,3,5,520,BALTICS                            ,Estonia ,Tallinn,2016-Jun-03 10:20:17
1.46493E+12,2016-Jun-07 10:20:17,Mr.Franklin Roosevelt,MALE,f@hotmail.com,LITERATURE,90,1,7,83,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 10:20:17
1.46493E+12,2016-Jun-07 10:20:17,,,harry.van buren@outlook.com,ARTS,35,2,1,69,OCEANIA                            ,Samoa ,Apia,2016-Jun-03 10:20:17
1.46493E+12,2016-Jun-08 10:20:18,,,williamandtyler@yahoomail.com,MECHANICAL,300,9,8,2692,WESTERN EUROPE                     ,Sweden ,Stockholm,2016-Jun-03 10:20:18
1.46493E+12,2016-Jun-07 10:20:19,Mrs.John Adams,Female,john.ADAMS@yahoomail.com,FOOTWEAR,45,7,2,313,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:20:19
1.46493E+12,2016-Jun-06 10:20:19,Mr.Woodrow Tyler,M,woodrow.tyler.com,ELECTRONICS,800,5,2,3998,SUB-SAHARAN AFRICA                 ,Madagascar ,Antananarivo,2016-Jun-03 10:20:19
1.46493E+12,2016-Jun-09 10:20:19,,,d@hotmail.com,CUTLERY,75,4,2,298,LATIN AMER. & CARIB    ,Cayman Islands ,George Town,2016-Jun-03 10:20:19
1.46493E+12,2016-Jun-07 10:20:20,Mr.Grover Clinton,male,grover..clinton@facebook.com,SOFTWARE,40,4,9,151,ASIA (EX. NEAR EAST)         ,Malaysia ,Kuala Lumpur,2016-Jun-03 10:20:20
1.46493E+12,2016-Jun-06 10:20:20,,,t.thomas.t.truman@in.defteam.com,OPTICAL,50,10,9,491,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 10:20:20
1.46493E+12,2016-Jun-05 10:20:21,Mr.Andrew Truman,MALE,A@andrew@truman@gmail.com,GIFTS,60,6,7,353,WESTERN EUROPE                     ,Malta ,Valletta,2016-Jun-03 10:20:21
1.46493E+12,2016-Jun-05 10:20:22,Mr.Franklin Clinton,Male,f@hotmail.com,MUSIC,20,8,9,151,WESTERN EUROPE                     ,Luxembourg ,Luxembourg,2016-Jun-03 10:20:22
1.46493E+12,2016-Jun-07 10:20:22,,,h@hotmail.com,ENTERTAINMENT,110,1,4,106,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 10:20:22
1.46493E+12,2016-Jun-07 10:20:22,Mr.Thomas Truman,Male,T@gmail.com,TOYS,25,10,8,242,SUB-SAHARAN AFRICA                 ,Swaziland ,Mbabane,2016-Jun-03 10:20:22
1.46493E+12,2016-Jun-05 10:20:23,Mrs.Gerald Coolidge,female,g@hotmail.com,GAMES,100,8,7,793,WESTERN EUROPE                     ,Gibraltar ,Gibraltar,2016-Jun-03 10:20:23
1.46493E+12,2016-Jun-08 10:20:23,Mrs.Andrew Kennedy,f,andrew.kennedy@outlook.com,GIFTS,60,3,3,177,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 10:20:23
1.46493E+12,2016-Jun-05 10:20:23,Mrs.John Garfield,Female,john.GARFIELD@yahoomail.com,HANDICRAFT,150,6,7,893,SUB-SAHARAN AFRICA                 ,Rwanda ,Kigali,2016-Jun-03 10:20:23
1.46493E+12,2016-Jun-08 10:20:24,,,j.john.j.jefferson@in.defteam.com,HANDICRAFT,150,4,9,591,WESTERN EUROPE                     ,Finland ,Helsinki,2016-Jun-03 10:20:24
1.46493E+12,2016-Jun-09 10:20:24,Mrs.James Madison,female,james_madison@hotmail.com,ELECTRONICS,800,10,3,7997,ASIA (EX. NEAR EAST)         ,Indonesia ,Jakarta,2016-Jun-03 10:20:24
1.46493E+12,2016-Jun-08 10:20:24,Mrs.Lyndon Carter,female,l@hotmail.com,MECHANICAL,300,4,8,1192,OCEANIA                            ,Samoa ,Apia,2016-Jun-03 10:20:24
1.46493E+12,2016-Jun-07 10:20:24,Mrs.Warren Harding,F,W@warren@harding@gmail.com,ENTERTAINMENT,110,1,3,107,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:20:24
1.46493E+12,2016-Jun-08 10:20:25,Mr.Abraham Fillmore,Male,abraham.fillmore@outlook.com,TOYS,25,7,9,166,WESTERN EUROPE                     ,Portugal ,Lisbon,2016-Jun-03 10:20:25
1.46493E+12,2016-Jun-06 10:20:25,Mr.John Polk,Male,j.john.p.polk+2015@facebook.com,ARTS,35,9,6,309,OCEANIA                            ,Samoa ,Apia,2016-Jun-03 10:20:25
1.46493E+12,2016-Jun-06 10:20:25,Mr.Harry Polk,m,harry_polk@hotmail.com,LIGHTING,55,4,5,215,SUB-SAHARAN AFRICA                 ,Zimbabwe ,Harare,2016-Jun-03 10:20:25
1.46493E+12,2016-Jun-06 10:20:25,Mr.John Grant,M,j.john.g.grant@in.defteam.com,GAMES,100,1,5,95,SUB-SAHARAN AFRICA                 ,Uganda ,Kampala,2016-Jun-03 10:20:25
1.46493E+12,2016-Jun-09 10:20:26,Mrs.Woodrow Johnson,female,w@hotmail.com,TOYS,25,7,9,166,LATIN AMER. & CARIB    ,Bolivia ,La Paz,2016-Jun-03 10:20:26
1.46493E+12,2016-Jun-09 10:20:26,Mrs.Warren Harrison,female,warren.harrison@outlook.com,ELECTRONICS,800,7,7,5593,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:20:26
1.46493E+12,2016-Jun-08 10:20:26,Mr.Richard Madison,Male,r.richard.m.madison@in.defteam.com,VISUAL,275,9,4,2471,LATIN AMER. & CARIB    ,Anguilla ,The Valley,2016-Jun-03 10:20:26
1.46493E+12,2016-Jun-06 10:20:27,Mr.Woodrow Cleveland,M,w.woodrow.c.cleveland@in.defteam.com,WARDROBE,850,9,8,7642,ASIA (EX. NEAR EAST)         ,Vietnam ,Hanoi,2016-Jun-03 10:20:27
1.46493E+12,2016-Jun-08 10:20:27,Mr.Harry Garfield,M,h.harry.g.garfield+2015@facebook.com,MECHANICAL,300,5,6,1494,NEAR EAST                          ,Lebanon ,Beirut,2016-Jun-03 10:20:27
1.46493E+12,2016-Jun-07 10:20:28,Mrs.Thomas Ford,female,T@thomas@ford@gmail.com,ARTS,35,2,1,69,OCEANIA                            ,New Zealand ,Wellington,2016-Jun-03 10:20:28
1.46493E+12,2016-Jun-06 10:20:28,Mrs.Woodrow Nixon,female,w@hotmail.com,WARDROBE,850,3,6,2544,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 10:20:28
1.46493E+12,2016-Jun-08 10:20:28,Mrs.Grover Tyler,female,grover.tyler@outlook..com,GADGETS,180,4,5,715,WESTERN EUROPE                     ,Denmark ,Copenhagen,2016-Jun-03 10:20:28
1.46493E+12,2016-Jun-06 10:20:28,Mr.Ronald Eisenhower,male,r.ronald.e.eisenhower@in.defteam.com,FASHION,600,6,5,3595,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:20:28
1.46493E+12,2016-Jun-09 10:20:28,,,abraham.monroe.com,ELECTRONICS,800,5,2,3998,EASTERN EUROPE                     ,Serbia ,Belgrade,2016-Jun-03 10:20:28
1.46493E+12,2016-Jun-09 10:20:29,Mrs.Grover Roosevelt,female,grover.ROOSEVELT@yahoomail.com,GADGETS,180,4,9,711,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 10:20:29
1.46493E+12,2016-Jun-08 10:20:30,,,calvin..ford@facebook.com,GIFTS,60,7,9,411,LATIN AMER. & CARIB    ,Costa Rica ,San José,2016-Jun-03 10:20:30
1.46493E+12,2016-Jun-09 10:20:30,Mr.Calvin Arthur,m,calvinandarthur@yahoomail.com,SOFTWARE,40,10,5,395,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:20:30
1.46493E+12,2016-Jun-09 10:20:30,Mrs.Woodrow Roosevelt,female,W@gmail.com,ELECTRONICS,800,8,6,6394,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:20:30
1.46493E+12,2016-Jun-06 10:20:30,Mr.Grover Ford,MALE,g@hotmail.com,ARTS,35,7,7,238,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 10:20:30
1.46493E+12,2016-Jun-09 10:20:31,Mr.Bill Carter,M,bill.2015-carter-boom@gmail.com,GIFTS,60,8,3,477,C.W. OF IND. STATES ,Armenia ,Yerevan,2016-Jun-03 10:20:31
1.46493E+12,2016-Jun-09 10:20:32,Mrs.Thomas Cleveland,FEMALE,thomas..cleveland@facebook.com,ARTS,35,3,1,104,LATIN AMER. & CARIB    ,Cayman Islands ,George Town,2016-Jun-03 10:20:32
1.46493E+12,2016-Jun-05 10:20:32,Mr.Ronald Hoover,MALE,R@gmail.com,ELECTRONICS,800,10,5,7995,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 10:20:32
1.46493E+12,2016-Jun-08 10:20:32,Mrs.John Ford,Female,john.2015-ford-boom@gmail.com,FOOTWEAR,45,4,2,178,ASIA (EX. NEAR EAST)         ,Philippines ,Manila,2016-Jun-03 10:20:32
1.46493E+12,2016-Jun-08 10:20:33,Mr.Ronald Ford,MALE,ronald.FORD@yahoomail.com,MUSIC,20,9,7,173,SUB-SAHARAN AFRICA                 ,Rwanda ,Kigali,2016-Jun-03 10:20:33
1.46493E+12,2016-Jun-07 10:20:33,,,john.roosevelt@outlook.com,CROCKERY,30,8,4,236,SUB-SAHARAN AFRICA                 ,Liberia ,Monrovia,2016-Jun-03 10:20:33
1.46493E+12,2016-Jun-07 10:20:34,Mrs.Zachary Hayes,f,zachary_hayes@hotmail.com,FASHION,600,4,3,2397,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 10:20:34
1.46493E+12,2016-Jun-08 10:20:34,Mrs.Theodore Johnson,female,theodoreandjohnson@yahoomail.com,LITERATURE,90,10,7,893,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:20:34
1.46493E+12,2016-Jun-09 10:20:34,Mrs.Richard Grant,f,r.richard.g.grant@in.defteam.com,GADGETS,180,1,9,171,SUB-SAHARAN AFRICA                 ,Zimbabwe ,Harare,2016-Jun-03 10:20:34
1.46493E+12,2016-Jun-08 10:20:35,Mrs.Thomas Arthur,F,thomasandarthur@yahoomail.com,PAINTING,175,3,4,521,LATIN AMER. & CARIB    ,Cuba ,Havana,2016-Jun-03 10:20:35
1.46493E+12,2016-Jun-06 10:20:36,Mrs.George Lincoln,Female,g@hotmail.com,PAINTING,175,6,5,1045,WESTERN EUROPE                     ,San Marino ,San Marino,2016-Jun-03 10:20:36
1.46493E+12,2016-Jun-08 10:20:36,Mrs.Benjamin Eisenhower,F,b.benjamin.e.eisenhower@in.defteam.com,OPTICAL,50,3,6,144,OCEANIA                            ,New Zealand ,Wellington,2016-Jun-03 10:20:36
1.46493E+12,2016-Jun-08 10:20:37,Mr.Andrew Quincy,Male,a.andrew.q.quincy+2015@facebook.com,FURNITURE,450,7,7,3143,WESTERN EUROPE                     ,San Marino ,San Marino,2016-Jun-03 10:20:37
1.46493E+12,2016-Jun-07 10:20:38,,,johnandharrison@yahoomail.com,ARTS,35,2,9,61,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 10:20:38
1.46493E+12,2016-Jun-05 10:20:38,Mr.Herbert Harrison,m,H@herbert@harrison@gmail.com,CROCKERY,30,8,3,237,C.W. OF IND. STATES ,Turkmenistan ,Ashgabat,2016-Jun-03 10:20:38
1.46493E+12,2016-Jun-05 10:20:38,,,millard.johnson@outlook.com,FOOTWEAR,45,4,7,173,SUB-SAHARAN AFRICA                 ,Burundi ,Bujumbura,2016-Jun-03 10:20:38
1.46493E+12,2016-Jun-08 10:20:38,Mr.George Tyler,MALE,george..tyler@facebook.com,ELECTRICAL,250,7,6,1744,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 10:20:38
1.46493E+12,2016-Jun-06 10:20:38,Mr.Dwight McKinley,Male,dwight.2015-mckinley-boom@gmail.com,GAMES,100,1,2,98,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:20:38
1.46493E+12,2016-Jun-05 10:20:39,Mr.Ronald Reagan,M,ronaldandreagan@yahoomail.com,COMPUTER PERIPHERALS,80,2,6,154,ASIA (EX. NEAR EAST)         ,Singapore ,Singapore,2016-Jun-03 10:20:39
1.46493E+12,2016-Jun-08 10:20:39,Mr.Woodrow Hayes,male,woodrowandhayes@yahoomail.com,TOYS,25,9,4,221,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 10:20:39
1.46493E+12,2016-Jun-09 10:20:40,Mr.John Johnson,Male,j.john.j.johnson+2015@facebook.com,FASHION,600,1,4,596,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 10:20:40
1.46493E+12,2016-Jun-08 10:20:40,Mr.James Harding,male,james.HARDING@yahoomail.com,FURNITURE,450,8,5,3595,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 10:20:40
1.46493E+12,2016-Jun-08 10:20:40,Mrs.Millard Nixon,female,m@hotmail.com,VISUAL,275,9,6,2469,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 10:20:40
1.46493E+12,2016-Jun-09 10:20:40,Mrs.William Taylor,f,william.taylor@outlook.com,WARDROBE,850,1,7,843,LATIN AMER. & CARIB    ,Saint Vincent and the Grenadines ,Kingstown,2016-Jun-03 10:20:40
1.46493E+12,2016-Jun-05 10:20:41,Mr.Thomas Arthur,m,thomas.ARTHUR@yahoomail.com,MUSIC,20,2,6,34,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:20:41
1.46493E+12,2016-Jun-05 10:20:41,Mr.Richard Nixon,MALE,richard.nixon.com,GADGETS,180,9,4,1616,ASIA (EX. NEAR EAST)         ,Indonesia ,Jakarta,2016-Jun-03 10:20:41
1.46493E+12,2016-Jun-06 10:20:41,Mr.Martin Eisenhower,MALE,martin.2015-eisenhower-boom@gmail.com,CROCKERY,30,5,1,149,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:20:41
1.46493E+12,2016-Jun-08 10:20:41,,,abraham.polk@outlook..com,VISUAL,275,1,6,269,WESTERN EUROPE                     ,Switzerland ,Bern,2016-Jun-03 10:20:41
1.46493E+12,2016-Jun-05 10:20:41,Mrs.Andrew Adams,Female,A@gmail.com,ELECTRICAL,250,4,8,992,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 10:20:41
1.46493E+12,2016-Jun-09 10:20:42,Mrs.Gerald Polk,F,gerald.polk.com,MECHANICAL,300,1,5,295,LATIN AMER. & CARIB    ,Dominica ,Roseau,2016-Jun-03 10:20:42
1.46493E+12,2016-Jun-05 10:20:42,,,harry..reagan@facebook.com,FURNITURE,450,6,4,2696,SUB-SAHARAN AFRICA                 ,Togo ,Lomé,2016-Jun-03 10:20:42
1.46493E+12,2016-Jun-06 10:20:43,,,andrew_johnson@hotmail.com,GAMES,100,6,3,597,NORTHERN AMERICA                   ,Bermuda ,Hamilton,2016-Jun-03 10:20:43
1.46493E+12,2016-Jun-09 10:20:43,Mrs.Grover Jefferson,Female,G@grover@jefferson@gmail.com,TOYS,25,8,8,192,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:20:43
1.46493E+12,2016-Jun-09 10:20:43,Mr.Calvin Nixon,M,C@gmail.com,CROCKERY,30,10,6,294,BALTICS                            ,Lithuania ,Vilnius,2016-Jun-03 10:20:43
1.46493E+12,2016-Jun-06 10:20:43,Mr.Harry Harding,MALE,h.harry.h.harding+2015@facebook.com,MOBILE,500,10,1,4999,ASIA (EX. NEAR EAST)         ,Philippines ,Manila,2016-Jun-03 10:20:43
1.46493E+12,2016-Jun-05 10:20:43,Mr.George Roosevelt,MALE,G@george@roosevelt@gmail.com,MUSIC,20,10,2,198,C.W. OF IND. STATES ,Armenia ,Yerevan,2016-Jun-03 10:20:43
1.46493E+12,2016-Jun-09 10:20:44,Mr.Bill Harding,MALE,bill.harding.com,FOOTWEAR,45,6,4,266,OCEANIA                            ,Cook Islands ,Avarua,2016-Jun-03 10:20:44
1.46493E+12,2016-Jun-06 10:20:44,Mr.Lyndon Truman,male,L@gmail.com,PAINTING,175,9,7,1568,WESTERN EUROPE                     ,Portugal ,Lisbon,2016-Jun-03 10:20:44
1.46493E+12,2016-Jun-07 10:20:44,Mrs.Woodrow Hoover,female,woodrow.HOOVER@yahoomail.com,GADGETS,180,7,3,1257,LATIN AMER. & CARIB    ,Uruguay ,Montevideo,2016-Jun-03 10:20:44
1.46493E+12,2016-Jun-06 10:20:45,Mr.James Carter,m,james.carter.com,PAINTING,175,8,9,1391,SUB-SAHARAN AFRICA                 ,Mozambique ,Maputo,2016-Jun-03 10:20:45
1.46493E+12,2016-Jun-09 10:20:45,Mrs.Grover Ford,F,G@grover@ford@gmail.com,ENTERTAINMENT,110,10,4,1096,WESTERN EUROPE                     ,Liechtenstein ,Vaduz,2016-Jun-03 10:20:45
1.46493E+12,2016-Jun-07 10:20:45,Mrs.Rutherford Monroe,f,r.rutherford.m.monroe+2015@facebook.com,MUSIC,20,7,3,137,C.W. OF IND. STATES ,Kazakhstan ,Astana,2016-Jun-03 10:20:45
1.46493E+12,2016-Jun-06 10:20:46,Mrs.John McKinley,f,J@john@mckinley@gmail.com,MUSIC,20,5,3,97,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 10:20:46
1.46493E+12,2016-Jun-08 10:20:46,Mr.Herbert Lincoln,MALE,h.herbert.l.lincoln@in.defteam.com,MECHANICAL,300,3,5,895,LATIN AMER. & CARIB    ,Guatemala ,Guatemala City,2016-Jun-03 10:20:46
1.46493E+12,2016-Jun-09 10:20:46,,,james.2015-harrison-boom@gmail.com,FASHION,600,7,4,4196,WESTERN EUROPE                     ,Belgium ,Brussels,2016-Jun-03 10:20:46
1.46493E+12,2016-Jun-05 10:20:46,,,T@thomas@reagan@gmail.com,CROCKERY,30,3,6,84,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:20:46
1.46493E+12,2016-Jun-05 10:20:47,Mrs.Woodrow Carter,FEMALE,W@woodrow@carter@gmail.com,FURNITURE,450,2,7,893,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 10:20:47
1.46493E+12,2016-Jun-06 10:20:47,Mr.Thomas Roosevelt,M,thomas.roosevelt@outlook.com,FOOTWEAR,45,10,7,443,ASIA (EX. NEAR EAST)         ,Iran ,Tehran,2016-Jun-03 10:20:47
1.46493E+12,2016-Jun-08 10:20:47,Mrs.Abraham Washington,Female,abraham.2015-washington-boom@gmail.com,ARTS,35,6,8,202,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 10:20:47
1.46493E+12,2016-Jun-07 10:20:47,Mr.Bill Harding,MALE,bill.2015-harding-boom@gmail.com,HANDICRAFT,150,1,3,147,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:20:47
1.46493E+12,2016-Jun-09 10:20:47,,,benjamin.lincoln@outlook.com,LIGHTING,55,5,6,269,WESTERN EUROPE                     ,Isle of Man ,Douglas,2016-Jun-03 10:20:47
1.46493E+12,2016-Jun-05 10:20:48,,,C@gmail.com,ENTERTAINMENT,110,3,6,324,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 10:20:48
1.46493E+12,2016-Jun-05 10:20:48,,,herbert.2015-carter-boom@gmail.com,GIFTS,60,7,3,417,SUB-SAHARAN AFRICA                 ,Botswana ,Gaborone,2016-Jun-03 10:20:48
1.46493E+12,2016-Jun-07 10:20:48,Mrs.Abraham Grant,female,A@gmail.com,MOBILE,500,10,9,4991,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 10:20:48
1.46493E+12,2016-Jun-05 10:20:48,,,b@hotmail.com,WARDROBE,850,3,4,2546,SUB-SAHARAN AFRICA                 ,Sierra Leone ,Freetown,2016-Jun-03 10:20:48
1.46493E+12,2016-Jun-06 10:20:48,Mr.Zachary Adams,male,Z@gmail.com,PAINTING,175,2,5,345,NORTHERN AFRICA                    ,Egypt ,Cairo,2016-Jun-03 10:20:48
1.46493E+12,2016-Jun-09 10:20:48,Mr.Calvin Johnson,m,C@gmail.com,VISUAL,275,3,9,816,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 10:20:48
1.46493E+12,2016-Jun-09 10:20:49,Mr.Woodrow Ford,M,w.woodrow.f.ford+2015@facebook.com,VISUAL,275,4,2,1098,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 10:20:49
1.46493E+12,2016-Jun-07 10:20:49,Mr.Millard Reagan,MALE,m.millard.r.reagan+2015@facebook.com,GADGETS,180,1,2,178,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 10:20:49
1.46493E+12,2016-Jun-09 10:20:49,,,herbert.carter@outlook..com,ENTERTAINMENT,110,1,6,104,NORTHERN AMERICA                   ,United States ,"Washington, D.C.",2016-Jun-03 10:20:49
1.46493E+12,2016-Jun-09 10:20:50,Mrs.James Garfield,F,j.james.g.garfield+2015@facebook.com,LIGHTING,55,7,7,378,NORTHERN AFRICA                    ,Libya ,Tripoli,2016-Jun-03 10:20:50
1.46493E+12,2016-Jun-08 10:20:50,,,C@calvin@reagan@gmail.com,CROCKERY,30,10,1,299,LATIN AMER. & CARIB    ,Cuba ,Havana,2016-Jun-03 10:20:50
1.46493E+12,2016-Jun-08 10:20:50,Mr.William Nixon,Male,william.2015-nixon-boom@gmail.com,LITERATURE,90,3,1,269,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 10:20:50
1.46493E+12,2016-Jun-07 10:20:51,Mrs.Calvin Ford,F,c.calvin.f.ford+2015@facebook.com,GADGETS,180,10,1,1799,NORTHERN AFRICA                    ,Libya ,Tripoli,2016-Jun-03 10:20:51
1.46493E+12,2016-Jun-06 10:20:51,Mrs.Millard Johnson,f,M@millard@johnson@gmail.com,GAMES,100,3,2,298,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 10:20:51
1.46493E+12,2016-Jun-07 10:20:51,Mrs.William Arthur,Female,william.arthur@outlook.com,TOYS,25,10,1,249,LATIN AMER. & CARIB    ,Dominican Republic ,Santo Domingo,2016-Jun-03 10:20:51
1.46493E+12,2016-Jun-07 10:20:51,Mr.Jimmy Adams,MALE,jimmy.2015-adams-boom@gmail.com,HANDICRAFT,150,5,6,744,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 10:20:51
1.46493E+12,2016-Jun-08 10:20:51,,,john.coolidge.com,GIFTS,60,1,8,52,SUB-SAHARAN AFRICA                 ,Chad ,N'Djamena,2016-Jun-03 10:20:51
1.46493E+12,2016-Jun-07 10:20:52,Mr.Abraham Washington,m,abraham.washington@outlook..com,FASHION,600,6,7,3593,WESTERN EUROPE                     ,Italy ,Rome,2016-Jun-03 10:20:52
1.46493E+12,2016-Jun-07 10:20:52,Mrs.Rutherford Taylor,f,rutherford..taylor@facebook.com,GADGETS,180,10,5,1795,ASIA (EX. NEAR EAST)         ,Iran ,Tehran,2016-Jun-03 10:20:52
1.46493E+12,2016-Jun-06 10:20:52,Mr.Calvin Jackson,M,C@calvin@jackson@gmail.com,COMPUTER PERIPHERALS,80,7,8,552,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 10:20:52
1.46493E+12,2016-Jun-06 10:20:53,Mrs.Gerald Monroe,F,G@gerald@monroe@gmail.com,OPTICAL,50,1,5,45,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 10:20:53
